generation,fitness,nb_evals
409,278.65999999999997,820.0
410,278.9,822.0
411,279.08000000000004,824.0
412,279.2,826.0
413,279.36,828.0
414,279.54,830.0
415,279.88,832.0
416,280.21999999999997,834.0
417,280.67999999999995,836.0
418,281.1,838.0
419,281.5,840.0
420,281.73999999999995,842.0
421,282.14,844.0
422,282.36,846.0
423,282.74,848.0
424,283.2,850.0
425,283.71999999999997,852.0
426,284.12,854.0
427,284.62,856.0
428,285.08000000000004,858.0
429,285.68,860.0
430,286.2,862.0
431,286.74,864.0
432,287.26000000000005,866.0
433,287.76000000000005,868.0
434,288.14,870.0
435,288.56000000000006,872.0
436,288.98,874.0
437,289.36,876.0
438,289.64,878.0
439,289.88,880.0
440,290.12,882.0
441,290.4,884.0
442,290.72,886.0
443,291.06000000000006,888.0
444,291.58000000000004,890.0
445,292.26,892.0
446,293.06,894.0
447,293.82,896.0
448,294.6,898.0
449,295.14,900.0
450,295.46000000000004,902.0
451,295.62,904.0
452,295.8,906.0
453,296.12,908.0
454,296.46,910.0
455,296.96,912.0
456,297.62,914.0
457,298.32,916.0
458,298.84000000000003,918.0
459,299.34000000000003,920.0
460,299.74,922.0
461,299.96000000000004,924.0
462,300.16,926.0
463,300.5,928.0
464,300.91999999999996,930.0
465,301.34000000000003,932.0
466,301.96,934.0
467,302.67999999999995,936.0
468,303.26,938.0
469,303.8,940.0
470,304.32,942.0
471,304.74,944.0
472,304.96,946.0
473,305.21999999999997,948.0
474,305.52,950.0
475,305.86,952.0
476,306.4,954.0
477,306.98,956.0
478,307.52,958.0
479,307.97999999999996,960.0
480,308.58,962.0
481,308.88,964.0
482,309.26,966.0
483,309.68,968.0
484,310.12,970.0
485,310.41999999999996,972.0
486,310.71999999999997,974.0
487,310.96,976.0
488,311.21999999999997,978.0
489,311.5,980.0
490,311.71999999999997,982.0
491,312.12,984.0
492,312.6,986.0
493,313.14,988.0
494,313.71999999999997,990.0
495,314.36,992.0
496,314.88,994.0
497,315.32,996.0
498,315.71999999999997,998.0
499,316.12,1000.0
500,316.54,1002.0
501,316.96,1004.0
502,317.4,1006.0
503,317.82,1008.0
504,318.24,1010.0
505,318.68,1012.0
506,319.12,1014.0
507,319.62,1016.0
508,320.3,1018.0
509,320.96000000000004,1020.0
510,321.6,1022.0
511,322.21999999999997,1024.0
512,322.78000000000003,1026.0
513,323.24,1028.0
514,323.68,1030.0
515,324.04,1032.0
516,324.38,1034.0
517,324.71999999999997,1036.0
518,324.98,1038.0
519,325.24,1040.0
520,325.54,1042.0
521,325.96000000000004,1044.0
522,326.42,1046.0
523,326.84000000000003,1048.0
524,327.26,1050.0
525,327.65999999999997,1052.0
526,327.9,1054.0
527,328.21999999999997,1056.0
528,328.58000000000004,1058.0
529,329.04,1060.0
530,329.46,1062.0
531,330.0,1064.0
532,330.52,1066.0
533,331.1,1068.0
534,331.58000000000004,1070.0
535,332.08000000000004,1072.0
536,332.58000000000004,1074.0
537,332.91999999999996,1076.0
538,333.28000000000003,1078.0
539,333.68,1080.0
540,334.08000000000004,1082.0
541,334.41999999999996,1084.0
542,334.86,1086.0
543,335.38,1088.0
544,336.0,1090.0
545,336.65999999999997,1092.0
546,337.28000000000003,1094.0
547,337.78000000000003,1096.0
548,338.12,1098.0
549,338.32,1100.0
550,338.48,1102.0
551,338.76,1104.0
552,339.18,1106.0
553,339.6,1108.0
554,339.98,1110.0
555,340.44,1112.0
556,340.76000000000005,1114.0
557,341.06000000000006,1116.0
558,341.4,1118.0
559,341.84000000000003,1120.0
560,342.32,1122.0
561,342.84000000000003,1124.0
562,343.28000000000003,1126.0
563,343.71999999999997,1128.0
564,344.08000000000004,1130.0
565,344.52,1132.0
566,345.02,1134.0
567,345.54,1136.0
568,346.02,1138.0
569,346.48,1140.0
570,346.84000000000003,1142.0
571,347.2,1144.0
572,347.58000000000004,1146.0
573,348.06,1148.0
574,348.74,1150.0
575,349.4,1152.0
576,350.06,1154.0
577,350.86,1156.0
578,351.6,1158.0
579,352.24,1160.0
580,352.9,1162.0
581,353.48,1164.0
582,353.88,1166.0
583,354.21999999999997,1168.0
584,354.54,1170.0
585,354.76,1172.0
586,355.02,1174.0
587,355.28000000000003,1176.0
588,355.56000000000006,1178.0
589,355.78000000000003,1180.0
590,356.06000000000006,1182.0
591,356.3,1184.0
592,356.56000000000006,1186.0
593,356.84000000000003,1188.0
594,357.12,1190.0
595,357.34000000000003,1192.0
596,357.68,1194.0
597,357.98,1196.0
598,358.2,1198.0
599,358.58000000000004,1200.0
600,359.06000000000006,1202.0
601,359.42,1204.0
602,359.76000000000005,1206.0
603,360.24,1208.0
604,360.64,1210.0
605,361.12,1212.0
606,361.65999999999997,1214.0
607,362.26,1216.0
608,362.84000000000003,1218.0
609,363.34000000000003,1220.0
610,363.78000000000003,1222.0
611,364.14,1224.0
612,364.54,1226.0
613,364.88,1228.0
614,365.26,1230.0
615,365.5,1232.0
616,365.82,1234.0
617,366.03999999999996,1236.0
618,366.28,1238.0
619,366.56,1240.0
620,367.0,1242.0
621,367.41999999999996,1244.0
622,367.94,1246.0
623,368.54,1248.0
624,369.1,1250.0
625,369.74,1252.0
626,370.44,1254.0
627,371.14,1256.0
628,371.78000000000003,1258.0
629,372.48,1260.0
630,372.96,1262.0
631,373.38,1264.0
632,373.7,1266.0
633,373.94,1268.0
634,374.08000000000004,1270.0
635,374.3,1272.0
636,374.48,1274.0
637,374.76,1276.0
638,375.04,1278.0
639,375.44,1280.0
640,375.88,1282.0
641,376.38,1284.0
642,376.9,1286.0
643,377.46,1288.0
644,378.04,1290.0
645,378.65999999999997,1292.0
646,379.21999999999997,1294.0
647,379.68,1296.0
648,380.08000000000004,1298.0
649,380.46,1300.0
650,380.71999999999997,1302.0
651,381.21999999999997,1304.0
652,381.84000000000003,1306.0
653,382.46,1308.0
654,382.96,1310.0
655,383.44,1312.0
656,383.8,1314.0
657,384.08000000000004,1316.0
658,384.44,1318.0
659,384.84000000000003,1320.0
660,385.21999999999997,1322.0
661,385.52,1324.0
662,385.9,1326.0
663,386.24,1328.0
664,386.54,1330.0
665,386.94,1332.0
666,387.28000000000003,1334.0
667,387.62,1336.0
668,387.96,1338.0
669,388.36,1340.0
670,388.65999999999997,1342.0
671,388.96,1344.0
672,389.2,1346.0
673,389.41999999999996,1348.0
674,389.78000000000003,1350.0
675,390.21999999999997,1352.0
676,390.78000000000003,1354.0
677,391.28000000000003,1356.0
678,391.9,1358.0
679,392.34000000000003,1360.0
680,392.71999999999997,1362.0
681,393.0,1364.0
682,393.28000000000003,1366.0
683,393.44,1368.0
684,393.58000000000004,1370.0
685,393.68,1372.0
686,393.84000000000003,1374.0
687,394.0,1376.0
688,394.2,1378.0
689,394.46,1380.0
690,395.04,1382.0
691,395.52,1384.0
692,396.04,1386.0
693,396.54,1388.0
694,397.02,1390.0
695,397.21999999999997,1392.0
696,397.44,1394.0
697,397.62,1396.0
698,397.82,1398.0
699,398.2,1400.0
700,398.56,1402.0
701,398.93999999999994,1404.0
702,399.38,1406.0
703,399.8,1408.0
704,400.02,1410.0
705,400.36,1412.0
706,400.7,1414.0
707,401.02,1416.0
708,401.38,1418.0
709,401.8,1420.0
710,402.12,1422.0
711,402.44,1424.0
712,402.9,1426.0
713,403.28000000000003,1428.0
714,403.62,1430.0
715,404.04,1432.0
716,404.48,1434.0
717,404.8,1436.0
718,405.21999999999997,1438.0
719,405.6,1440.0
720,405.86,1442.0
721,406.15999999999997,1444.0
722,406.46,1446.0
723,406.76,1448.0
724,407.1,1450.0
725,407.44,1452.0
726,407.8,1454.0
727,408.08000000000004,1456.0
728,408.28000000000003,1458.0
729,408.48,1460.0
730,408.71999999999997,1462.0
731,409.04,1464.0
732,409.41999999999996,1466.0
733,409.8,1468.0
734,410.23999999999995,1470.0
735,410.64,1472.0
736,410.96000000000004,1474.0
737,411.26000000000005,1476.0
738,411.56000000000006,1478.0
739,411.73999999999995,1480.0
740,411.91999999999996,1482.0
741,411.98,1484.0
742,412.1,1486.0
743,412.32,1488.0
744,412.6,1490.0
745,412.91999999999996,1492.0
746,413.28000000000003,1494.0
747,413.62,1496.0
748,413.86,1498.0
749,414.16,1500.0
750,414.53999999999996,1502.0
751,415.06000000000006,1504.0
752,415.52,1506.0
753,415.98,1508.0
754,416.43999999999994,1510.0
755,416.78000000000003,1512.0
756,417.0,1514.0
757,417.28000000000003,1516.0
758,417.56000000000006,1518.0
759,417.76000000000005,1520.0
760,418.02,1522.0
761,418.3,1524.0
762,418.56000000000006,1526.0
763,418.84,1528.0
764,419.1,1530.0
765,419.4,1532.0
766,419.71999999999997,1534.0
767,420.0,1536.0
768,420.3,1538.0
769,420.58000000000004,1540.0
770,420.82,1542.0
771,420.98,1544.0
772,421.14,1546.0
773,421.23999999999995,1548.0
774,421.43999999999994,1550.0
775,421.58000000000004,1552.0
776,421.71999999999997,1554.0
777,421.93999999999994,1556.0
778,422.28000000000003,1558.0
779,422.53999999999996,1560.0
780,422.93999999999994,1562.0
781,423.38,1564.0
782,423.88,1566.0
783,424.28000000000003,1568.0
784,424.73999999999995,1570.0
785,425.06000000000006,1572.0
786,425.4,1574.0
787,425.66,1576.0
788,426.1,1578.0
789,426.5,1580.0
790,427.03999999999996,1582.0
791,427.52,1584.0
792,428.02,1586.0
793,428.38,1588.0
794,428.78000000000003,1590.0
795,429.1,1592.0
796,429.46000000000004,1594.0
797,429.76000000000005,1596.0
798,430.02,1598.0
799,430.3,1600.0
800,430.62,1602.0
801,430.98,1604.0
802,431.35999999999996,1606.0
803,431.73999999999995,1608.0
804,432.12,1610.0
805,432.43999999999994,1612.0
806,432.73999999999995,1614.0
807,432.98,1616.0
808,433.23999999999995,1618.0
809,433.43999999999994,1620.0
810,433.68,1622.0
811,433.9,1624.0
812,434.21999999999997,1626.0
813,434.52,1628.0
814,434.84,1630.0
815,435.21999999999997,1632.0
816,435.6,1634.0
817,435.9,1636.0
818,436.18,1638.0
819,436.46000000000004,1640.0
820,436.73999999999995,1642.0
821,437.06000000000006,1644.0
822,437.38,1646.0
823,437.71999999999997,1648.0
824,438.0,1650.0
825,438.21999999999997,1652.0
826,438.4,1654.0
827,438.58000000000004,1656.0
828,438.73999999999995,1658.0
829,439.06000000000006,1660.0
830,439.34,1662.0
831,439.64,1664.0
832,440.02,1666.0
833,440.41999999999996,1668.0
834,440.66,1670.0
835,440.98,1672.0
836,441.28000000000003,1674.0
837,441.53999999999996,1676.0
838,441.78000000000003,1678.0
839,442.02,1680.0
840,442.28000000000003,1682.0
841,442.6,1684.0
842,443.02,1686.0
843,443.53999999999996,1688.0
844,444.14,1690.0
845,444.6,1692.0
846,445.0,1694.0
847,445.38,1696.0
848,445.68,1698.0
849,445.91999999999996,1700.0
850,446.18,1702.0
851,446.4,1704.0
852,446.52,1706.0
853,446.62,1708.0
854,446.78000000000003,1710.0
855,446.91999999999996,1712.0
856,447.06000000000006,1714.0
857,447.32,1716.0
858,447.62,1718.0
859,447.84,1720.0
860,448.06000000000006,1722.0
861,448.26000000000005,1724.0
862,448.34,1726.0
863,448.52,1728.0
864,448.76000000000005,1730.0
865,449.0,1732.0
866,449.34,1734.0
867,449.64,1736.0
868,449.91999999999996,1738.0
869,450.2,1740.0
870,450.52,1742.0
871,450.73999999999995,1744.0
872,451.02,1746.0
873,451.21999999999997,1748.0
874,451.36,1750.0
875,451.52,1752.0
876,451.7,1754.0
877,451.86,1756.0
878,452.08000000000004,1758.0
879,452.34,1760.0
880,452.53999999999996,1762.0
881,452.76000000000005,1764.0
882,452.96000000000004,1766.0
883,453.08000000000004,1768.0
884,453.26000000000005,1770.0
885,453.52,1772.0
886,453.84,1774.0
887,454.18,1776.0
888,454.53999999999996,1778.0
889,454.82,1780.0
890,455.14,1782.0
891,455.38,1784.0
892,455.6,1786.0
893,455.84,1788.0
894,456.16,1790.0
895,456.36,1792.0
896,456.62,1794.0
897,456.86,1796.0
898,457.1,1798.0
899,457.28000000000003,1800.0
900,457.46000000000004,1802.0
901,457.66,1804.0
902,457.98,1806.0
903,458.32,1808.0
904,458.64,1810.0
905,459.06000000000006,1812.0
906,459.46000000000004,1814.0
907,459.73999999999995,1816.0
908,459.98,1818.0
909,460.2,1820.0
910,460.5,1822.0
911,460.91999999999996,1824.0
912,461.36,1826.0
913,461.86,1828.0
914,462.38,1830.0
915,462.71999999999997,1832.0
916,462.91999999999996,1834.0
917,463.1,1836.0
918,463.26000000000005,1838.0
919,463.48,1840.0
920,463.71999999999997,1842.0
921,463.9,1844.0
922,464.1,1846.0
923,464.28000000000003,1848.0
924,464.4,1850.0
925,464.66,1852.0
926,464.93999999999994,1854.0
927,465.21999999999997,1856.0
928,465.56000000000006,1858.0
929,465.9,1860.0
930,466.2,1862.0
931,466.68,1864.0
932,467.18,1866.0
933,467.71999999999997,1868.0
934,468.3,1870.0
935,468.88,1872.0
936,469.3,1874.0
937,469.73999999999995,1876.0
938,470.06000000000006,1878.0
939,470.32,1880.0
940,470.56000000000006,1882.0
941,470.84,1884.0
942,471.12,1886.0
943,471.36,1888.0
944,471.66,1890.0
945,471.88,1892.0
946,472.03999999999996,1894.0
947,472.16,1896.0
948,472.3,1898.0
949,472.38,1900.0
950,472.52,1902.0
951,472.7,1904.0
952,472.86,1906.0
953,473.0,1908.0
954,473.14,1910.0
955,473.23999999999995,1912.0
956,473.36,1914.0
957,473.53999999999996,1916.0
958,473.73999999999995,1918.0
959,474.0,1920.0
960,474.32,1922.0
961,474.66,1924.0
962,474.96000000000004,1926.0
963,475.23999999999995,1928.0
964,475.48,1930.0
965,475.64,1932.0
966,475.73999999999995,1934.0
967,475.91999999999996,1936.0
968,476.16,1938.0
969,476.4,1940.0
970,476.66,1942.0
971,476.9,1944.0
972,477.12,1946.0
973,477.32,1948.0
974,477.64,1950.0
975,477.96000000000004,1952.0
976,478.28000000000003,1954.0
977,478.52,1956.0
978,478.71999999999997,1958.0
979,478.9,1960.0
980,479.2,1962.0
981,479.52,1964.0
982,479.88,1966.0
983,480.23999999999995,1968.0
984,480.5,1970.0
985,480.64,1972.0
986,480.88,1974.0
987,481.2,1976.0
988,481.62,1978.0
989,482.08000000000004,1980.0
990,482.5,1982.0
991,482.78000000000003,1984.0
992,482.93999999999994,1986.0
993,483.02,1988.0
994,483.08000000000004,1990.0
995,483.2,1992.0
996,483.34,1994.0
997,483.53999999999996,1996.0
998,483.73999999999995,1998.0
999,483.93999999999994,2000.0
1000,484.08000000000004,2002.0
1001,484.23999999999995,2004.0
1002,484.4,2006.0
1003,484.53999999999996,2008.0
1004,484.71999999999997,2010.0
1005,484.91999999999996,2012.0
1006,485.16,2014.0
1007,485.36,2016.0
1008,485.6,2018.0
1009,485.82,2020.0
1010,486.03999999999996,2022.0
1011,486.26000000000005,2024.0
1012,486.56000000000006,2026.0
1013,486.91999999999996,2028.0
1014,487.32,2030.0
1015,487.71999999999997,2032.0
1016,488.06000000000006,2034.0
1017,488.32,2036.0
1018,488.53999999999996,2038.0
1019,488.76000000000005,2040.0
1020,489.06000000000006,2042.0
1021,489.41999999999996,2044.0
1022,489.86,2046.0
1023,490.23999999999995,2048.0
1024,490.53999999999996,2050.0
1025,490.76000000000005,2052.0
1026,490.93999999999994,2054.0
1027,491.08000000000004,2056.0
1028,491.21999999999997,2058.0
1029,491.38,2060.0
1030,491.58000000000004,2062.0
1031,491.82,2064.0
1032,492.06000000000006,2066.0
1033,492.4,2068.0
1034,492.8,2070.0
1035,493.16,2072.0
1036,493.5,2074.0
1037,493.9,2076.0
1038,494.26000000000005,2078.0
1039,494.6,2080.0
1040,494.91999999999996,2082.0
1041,495.23999999999995,2084.0
1042,495.48,2086.0
1043,495.65999999999997,2088.0
1044,495.82,2090.0
1045,496.1,2092.0
1046,496.34,2094.0
1047,496.56000000000006,2096.0
1048,496.84,2098.0
1049,497.14,2100.0
1050,497.32,2102.0
1051,497.48,2104.0
1052,497.66,2106.0
1053,497.78000000000003,2108.0
1054,497.86,2110.0
1055,497.93999999999994,2112.0
1056,498.02,2114.0
1057,498.16,2116.0
1058,498.38,2118.0
1059,498.56000000000006,2120.0
1060,498.8,2122.0
1061,499.06000000000006,2124.0
1062,499.23999999999995,2126.0
1063,499.38,2128.0
1064,499.52,2130.0
1065,499.64,2132.0
1066,499.8,2134.0
1067,499.93999999999994,2136.0
1068,500.12,2138.0
1069,500.36,2140.0
1070,500.6,2142.0
1071,500.82,2144.0
1072,501.1,2146.0
1073,501.41999999999996,2148.0
1074,501.7,2150.0
1075,501.96000000000004,2152.0
1076,502.23999999999995,2154.0
1077,502.53999999999996,2156.0
1078,502.78000000000003,2158.0
1079,503.02,2160.0
1080,503.3,2162.0
1081,503.53999999999996,2164.0
1082,503.71999999999997,2166.0
1083,503.9,2168.0
1084,504.12,2170.0
1085,504.28000000000003,2172.0
1086,504.43999999999994,2174.0
1087,504.64,2176.0
1088,504.82,2178.0
1089,504.98,2180.0
1090,505.2,2182.0
1091,505.5,2184.0
1092,505.8,2186.0
1093,506.08000000000004,2188.0
1094,506.36,2190.0
1095,506.58000000000004,2192.0
1096,506.7,2194.0
1097,506.78000000000003,2196.0
1098,506.9,2198.0
1099,506.98,2200.0
1100,507.12,2202.0
1101,507.32,2204.0
1102,507.52,2206.0
1103,507.73999999999995,2208.0
1104,507.98,2210.0
1105,508.3,2212.0
1106,508.68,2214.0
1107,509.12,2216.0
1108,509.56000000000006,2218.0
1109,509.98,2220.0
1110,510.34,2222.0
1111,510.58000000000004,2224.0
1112,510.73999999999995,2226.0
1113,510.86,2228.0
1114,511.0,2230.0
1115,511.14,2232.0
1116,511.32,2234.0
1117,511.52,2236.0
1118,511.73999999999995,2238.0
1119,511.98,2240.0
1120,512.2,2242.0
1121,512.38,2244.0
1122,512.58,2246.0
1123,512.76,2248.0
1124,512.9399999999999,2250.0
1125,513.12,2252.0
1126,513.3,2254.0
1127,513.46,2256.0
1128,513.62,2258.0
1129,513.74,2260.0
1130,513.8399999999999,2262.0
1131,514.02,2264.0
1132,514.1800000000001,2266.0
1133,514.36,2268.0
1134,514.58,2270.0
1135,514.76,2272.0
1136,514.9399999999999,2274.0
1137,515.2,2276.0
1138,515.4,2278.0
1139,515.62,2280.0
1140,515.9399999999999,2282.0
1141,516.26,2284.0
1142,516.5600000000001,2286.0
1143,516.96,2288.0
1144,517.3199999999999,2290.0
1145,517.5799999999999,2292.0
1146,517.8399999999999,2294.0
1147,518.06,2296.0
1148,518.18,2298.0
1149,518.3199999999999,2300.0
1150,518.5,2302.0
1151,518.64,2304.0
1152,518.8199999999999,2306.0
1153,519.02,2308.0
1154,519.18,2310.0
1155,519.3,2312.0
